id,source,business_name,owner_name,email,phone,website,facebook,instagram,linkedin,twitter,address,city,state,zip_code,latitude,longitude,category,subcategories,rating,review_count,price_level,pain_points,notes,scraped_at,last_updated
6e48909ce533,"google_places,google_places",Havertys Furniture,,,(239) 936-2229,https://www.havertys.com/store-locations/all-store-locations/florida/fort-myers,,,,,"11798 S Cleveland Ave, Fort Myers, FL 33907, USA",Fort Myers,FL,33907,26.5694142,-81.8727995,retail store,home_goods_store|establishment|furniture_store|store|point_of_interest,4.8,632,$$$,,,2026-01-19T18:59:47.082138,2026-01-20T10:30:38.645713
3f5ccda781bc,"google_places,google_places",Walgreens,,,(239) 458-2204,https://www.walgreens.com/locator/walgreens-6+del+prado+blvd+n-cape+coral-fl-33909/id=3355,,,,,"6 Del Prado Blvd N, Cape Coral, FL 33909, USA",Cape Coral,FL,33909,26.652258,-81.94161419999999,retail store,food|establishment|convenience_store|health|clothing_store|store|drugstore|point_of_interest,2.8,90,$$,low_rating,,2026-01-19T18:59:49.088131,2026-01-20T10:30:40.637235
1e905e85d1ff,"google_places,google_places",Walgreens,,,(239) 242-2231,https://www.walgreens.com/locator/walgreens-4+ne+pine+island+rd-cape+coral-fl-33909/id=5856,,,,,"4 NE Pine Island Rd, Cape Coral, FL 33909, USA",Cape Coral,FL,33909,26.6516803,-81.973519,retail store,food|establishment|convenience_store|health|clothing_store|store|drugstore|point_of_interest,2.2,173,$$,low_rating,,2026-01-19T18:59:51.103538,2026-01-20T10:30:44.703582
48b7a659b63c,"google_places,google_places,google_places,google_places,google_places",Sun Harvest Citrus,,,(239) 768-2686,https://www.sunharvestcitrus.com/,,,,,"14601 6 Mile Cypress Pkwy, Fort Myers, FL 33912, USA",Fort Myers,FL,33912,26.5274257,-81.8531843,retail store,food|tourist_attraction|establishment|supermarket|post_office|grocery_or_supermarket|finance|store|point_of_interest,4.4,970,,,,2026-01-19T18:59:53.169536,2026-01-20T10:34:17.744025
441d6e7829c8,google_places,Guitar Center,,,(239) 274-1264,https://stores.guitarcenter.com/fl/ft-myers/776?source=4GOA5AJBA,,,,,"4440 Fowler St, Fort Myers, FL 33901, USA",Fort Myers,FL,33901,26.5987108,-81.86349849999999,retail store,establishment|point_of_interest|store,4.3,1268,,,,2026-01-19T18:59:55.211391,2026-01-19T18:59:55.211391
5e96dfc59ba0,google_places,Publix Pharmacy at Daniels Crossing,,,(239) 286-6070,https://www.publix.com/pharmacy?utm_medium=maps&utm_source=google&utm_content=psmpharm_google_override,,,,,"6900 Daniels Pkwy #19, Fort Myers, FL 33912, USA",Fort Myers,FL,33912,26.5453482,-81.8423109,retail store,establishment|health|hospital|pharmacy|point_of_interest|store,4.5,8,$$,few_reviews,,2026-01-19T18:59:57.107920,2026-01-19T18:59:57.107920
107ea521c94f,"google_places,google_places,google_places,google_places,google_places",Bradley's Jewelers,,,(239) 337-2723,https://www.bradleys-jewelers.com/,,,,,"14261 S Tamiami Trl Suite 3, Fort Myers, FL 33912, USA",Fort Myers,FL,33912,26.5353597,-81.87049929999999,retail store,jewelry_store|establishment|point_of_interest|store,4.8,141,,,,2026-01-19T18:59:59.107548,2026-01-20T10:50:17.910556
25982b064c93,"google_places,google_places,google_places",Recreational Warehouse by Watson's: Fort Myers,,,(239) 939-5600,https://therecreationalwarehouse.com/,,,,,"2355 Colonial Blvd, Fort Myers, FL 33907, USA",Fort Myers,FL,33907,26.5977074,-81.86392160000001,retail store,home_goods_store|establishment|furniture_store|store|point_of_interest,4.7,1039,,,,2026-01-19T19:00:01.104836,2026-01-20T10:38:55.285649
4b14f7772e25,"google_places,google_places,google_places,google_places,google_places,google_places,google_places,google_places,google_places",Miromar Outlets,,,(239) 948-3766,https://miromaroutlets.com/?utm_source=google_my_business&utm_medium=organic,,,,,"10801 Corkscrew Rd, Estero, FL 33928, USA",Estero,FL,33928,26.4377666,-81.7728506,retail store,establishment|shopping_mall|point_of_interest,4.6,11648,,,,2026-01-19T19:00:05.132358,2026-01-20T10:30:50.694192
4454c4dd86e1,"google_places,google_places",Del Tura Plaza,,,,,,,,,"18900 N Tamiami Trl #11, North Fort Myers, FL 33903, USA",North Fort Myers,FL,33903,26.7386331,-81.9124472,retail store,establishment|shopping_mall|point_of_interest,4.3,154,,no_website,,2026-01-19T19:00:07.121707,2026-01-20T10:30:58.687647
c792a40b80c1,"google_places,google_places,google_places",University Crossing,,,(239) 437-4377,,,,,,"13401 Summerlin Rd, Fort Myers, FL 33919, USA",Fort Myers,FL,33919,26.5478543,-81.8844204,retail store,establishment|shopping_mall|point_of_interest,4.4,633,,no_website,,2026-01-19T19:00:09.124025,2026-01-20T10:31:00.735747
ae58cc725555,"google_places,google_places,google_places,google_places,google_places,google_places,google_places,google_places",Market Square,,,(239) 465-3458,https://google.com/url?q=https://business.google.com/website_shared/launch_bw.html?f=https://amzn.to/4iFrSFN,,,,,"13499 S Cleveland Ave, Fort Myers, FL 33907, USA",Fort Myers,FL,33907,26.5448494,-81.8681045,retail store,establishment|shopping_mall|point_of_interest,4.4,2408,,,,2026-01-19T19:00:11.183482,2026-01-20T10:54:51.658164
bcc0574a9cd9,"google_places,google_places,google_places",South Plaza,,,,http://www.brucestrumpf.com/index.php/south-plaza,,,,,"4650 S Cleveland Ave SUITE 9B, Fort Myers, FL 33907, USA",Fort Myers,FL,33907,26.5946627,-81.8738912,retail store,establishment|shopping_mall|point_of_interest,4.2,1249,,,,2026-01-19T19:00:13.126521,2026-01-20T10:31:04.680561
f4a1ec27b553,"google_places,google_places,google_places",Gladiolus Gateway,,,,http://gladiolus-gateway.edan.io/,,,,,"11600 Gladiolus Dr, Fort Myers, FL 33908, USA",Fort Myers,FL,33908,26.5171325,-81.9419673,retail store,establishment|shopping_mall|point_of_interest,4.5,538,,,,2026-01-19T19:00:15.156172,2026-01-20T10:31:08.670710
9f009d50a496,"google_places,google_places,google_places",College Plaza Shopping Center,,,(888) 928-7001,https://www.dlcmgmt.com/property-search/#/property/90db9da4fc5414ab55a9fe495d555c06-99fa91b820cab02f762d5d5aa5adad5f,,,,,"8595 College Pkwy, Fort Myers, FL 33907, USA",Fort Myers,FL,33907,26.5555646,-81.8965474,retail store,establishment|shopping_mall|point_of_interest,4.3,450,,,,2026-01-19T19:00:17.147237,2026-01-20T10:31:12.733534
d43ef9df5acc,"google_places,google_places",Park 1110 Plaza,,,(239) 573-8468,,,,,,"1110 NE Pine Island Rd, Cape Coral, FL 33909, USA",Cape Coral,FL,33909,26.661975,-81.95112820000001,retail store,establishment|shopping_mall|point_of_interest,4.7,70,,no_website,,2026-01-19T19:00:19.215605,2026-01-20T10:31:14.742228
79c361c64bd5,"google_places,google_places,google_places",Westgate Corporation Center,,,(239) 369-0851,,,,,,"5624 8th St W, Lehigh Acres, FL 33971, USA",Lehigh Acres,FL,33971,26.6204795,-81.75583639999999,retail store,establishment|shopping_mall|point_of_interest,4.7,116,,no_website,,2026-01-19T19:00:21.192575,2026-01-20T10:31:38.906829
165fc9bab94d,"google_places,google_places",Northpoint Shopping Center,,,(877) 225-5337,http://google.com/url?q=https://business.google.com/website_shared/launch_bw.html?f=https://amzn.to/4cUsRhW,,,,,"1811-1847 NE Pine Island Rd, Cape Coral, FL 33909, USA",Cape Coral,FL,33909,26.671821,-81.934696,retail store,establishment|shopping_mall|point_of_interest,4.4,1938,,,,2026-01-19T19:00:23.198539,2026-01-20T10:31:26.929775
aa0b2e34e524,"google_places,google_places,google_places",Bamboo Plaza,,,,http://bambooshan.wix.com/properties,,,,,"12691 McGregor Blvd, Fort Myers, FL 33919, USA",Fort Myers,FL,33919,26.5581237,-81.9089201,retail store,establishment|shopping_mall|point_of_interest,4.5,4,,few_reviews,,2026-01-19T19:00:25.168492,2026-01-20T10:31:16.722024
4f2d5f8cc4c2,"google_places,google_places,google_places,google_places,google_places",Daniels Crossing,,,,,,,,,"6900 Daniels Pkwy, Fort Myers, FL 33912, USA",Fort Myers,FL,33912,26.544314,-81.84188689999999,retail store,establishment|shopping_mall|point_of_interest,4.5,906,,no_website,,2026-01-19T19:00:27.156566,2026-01-20T10:31:22.713108
80c1bd9f3a73,"google_places,google_places,google_places,google_places",The Shops at Midpoint Center,,,,http://google.com/url?q=https://business.google.com/website_shared/launch_bw.html?f=https://amzn.to/4eTLzIs,,,,,"2522 Santa Barbara Blvd, Cape Coral, FL 33914, USA",Cape Coral,FL,33914,26.6050169,-81.97731089999999,retail store,establishment|shopping_mall|point_of_interest,4.4,2311,,,,2026-01-19T19:00:29.167744,2026-01-20T11:03:41.140156
b0958c3e7155,"google_places,google_places,google_places,google_places",Kelly Crossing,,,(239) 481-6003,,,,,,"16120 San Carlos Blvd, Fort Myers, FL 33908, USA",Fort Myers,FL,33908,26.506568,-81.9441523,retail store,establishment|shopping_mall|point_of_interest,4.6,87,,no_website,,2026-01-19T19:00:33.342885,2026-01-20T10:31:20.729100
5802d1f43643,"google_places,google_places,google_places,google_places",CPP METRO PLAZA,,,(239) 245-8477,,,,,,"17230 S Tamiami Trl, Fort Myers, FL 33908, USA",Fort Myers,FL,33908,26.4897432,-81.84408069999999,retail store,establishment|shopping_mall|point_of_interest,3.9,7,,few_reviews|no_website,,2026-01-19T19:00:35.357699,2026-01-20T10:31:28.907885
386aa2c24be0,"google_places,google_places,google_places,google_places",Cayo de Estero Shoppes,,,(239) 245-8477,http://bambooshan.wix.com/properties,,,,,"19976 S Tamiami Trl, Estero, FL 33928, USA",Estero,FL,33928,26.4496582,-81.8197158,retail store,establishment|shopping_mall|point_of_interest,4.4,78,,,,2026-01-19T19:00:37.376782,2026-01-20T10:31:36.917263
7fcfb5bf706c,"google_places,google_places,google_places",Big John's Plaza,,,,,,,,,"1215 Cape Coral Pkwy E, Cape Coral, FL 33904, USA",Cape Coral,FL,33904,26.5630206,-81.94931580000001,retail store,establishment|shopping_mall|point_of_interest,4.5,60,,no_website,,2026-01-19T19:00:39.429887,2026-01-20T10:31:42.916067
d039d7a52126,"google_places,google_places,google_places,google_places",Shoppes At the Forest,,,(239) 454-6582,,,,,,"16243 S Tamiami Trl Ste. 4, Fort Myers, FL 33908, USA",Fort Myers,FL,33908,26.5061248,-81.8577761,retail store,establishment|shopping_mall|point_of_interest,4.2,31,,no_website,,2026-01-19T19:00:41.347422,2026-01-20T10:31:46.958135
de037e5fcc90,"google_places,google_places",Lehigh Town Center.mall,,,(239) 270-6182,,,,,,"25 Homestead Rd N, Lehigh Acres, FL 33936, USA",Lehigh Acres,FL,33936,26.6010701,-81.6442304,retail store,establishment|shopping_mall|point_of_interest,4.2,733,,no_website,,2026-01-19T19:00:43.388351,2026-01-20T09:37:45.372117
be47ef8074f1,"google_places,google_places,google_places,google_places,google_places",McGregor Point Shopping Center,,,,,,,,,"15271 McGregor Blvd, Fort Myers, FL 33908, USA",Fort Myers,FL,33908,26.5194065,-81.939455,retail store,establishment|shopping_mall|point_of_interest,4.4,767,,no_website,,2026-01-19T19:00:45.420180,2026-01-20T10:43:50.879934
44a371ae1c2a,"google_places,google_places",First Street Village,,,,,,,,,"2164 W First St suite b, Fort Myers, FL 33901, USA",Fort Myers,FL,33901,26.6382931,-81.87726789999999,retail store,establishment|shopping_mall|point_of_interest,4.5,1260,,no_website,,2026-01-19T19:00:47.409130,2026-01-20T10:31:48.951103
6b11781ac10b,"google_places,google_places,google_places,google_places",Sunglass Hut,,,(239) 498-7686,https://stores.sunglasshut.com/us/fl/estero/10801-corkscrew-rd-4348?cid=YEXT_4348&y_source=1_MTE0Mzg4MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,,,,"10801 Corkscrew Rd #362, Estero, FL 33928, USA",Estero,FL,33928,26.4371434,-81.77455499999999,retail store,store|establishment|shopping_mall|point_of_interest,4.7,113,$$$,,,2026-01-19T19:00:49.385762,2026-01-20T10:31:40.924199
81abb0551505,"google_places,google_places,google_places",Shops of Plantation,,,(239) 561-0280,,,,,,"6810 Shoppes at Plantation Dr, Fort Myers, FL 33912, USA",Fort Myers,FL,33912,26.5452285,-81.84503939999999,retail store,establishment|shopping_mall|point_of_interest,4.4,303,,no_website,,2026-01-19T19:00:51.550677,2026-01-20T10:31:54.961390
08a428827da2,"google_places,google_places,google_places",Carrell Corners West,,,,,,,,,"3600 Evans Ave, Fort Myers, FL 33901, USA",Fort Myers,FL,33901,26.6103923,-81.8604776,retail store,establishment|shopping_mall|point_of_interest,4.2,123,,no_website,,2026-01-19T19:00:53.372546,2026-01-20T10:31:56.941969
26a778665eb3,"google_places,google_places,google_places",Sunglass Hut,,,(239) 466-4062,https://stores.sunglasshut.com/us/fl/fort-myers/13499-s-cleveland-ave?cid=YEXT_1920&y_source=1_MTE0Mzg0MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,,,,"13499 S Cleveland Ave #163, Fort Myers, FL 33907, USA",Fort Myers,FL,33907,26.5493,-81.870485,retail store,store|establishment|shopping_mall|point_of_interest,4.6,81,$$$,,,2026-01-19T19:00:55.462957,2026-01-20T10:31:58.950213
b3bb0c4bf964,"google_places,google_places,google_places",Design Center,,,,,,,,,"13251 McGregor Blvd, Fort Myers, FL 33919, USA",Fort Myers,FL,33919,26.5493102,-81.9123874,retail store,establishment|shopping_mall|point_of_interest,4.4,178,,no_website,,2026-01-19T19:00:57.381700,2026-01-20T10:32:00.944069
0d50051c61a2,"google_places,google_places,google_places",Metro Place Plaza,,,,,,,,,"11000 Metro Pkwy, Fort Myers, FL 33966, USA",Fort Myers,FL,33966,26.5814036,-81.8539048,retail store,establishment|shopping_mall|point_of_interest,3.9,18,,no_website,,2026-01-19T19:00:59.382000,2026-01-20T10:32:07.126215
5de9dbbb810f,"google_places,google_places,google_places",Gulf Points Square,,,(317) 439-3494,,,,,,"15600 San Carlos Blvd, Fort Myers, FL 33908, USA",Fort Myers,FL,33908,26.5146937,-81.9457484,retail store,establishment|shopping_mall|point_of_interest,4.2,211,,no_website,,2026-01-19T19:01:01.450586,2026-01-20T10:32:09.195028
397a5b008701,google_places,Del Prado Shopping Center,,,(239) 997-0516,,,,,,"3571 Del Prado Blvd N #18, Cape Coral, FL 33909, USA",Cape Coral,FL,33909,26.7222559,-81.91372849999999,retail store,establishment|point_of_interest|shopping_mall,4.3,136,,no_website,,2026-01-19T19:01:03.443728,2026-01-19T19:01:03.443728
5aeafb76f233,google_places,Fiestas 🥳,,,,,,,,,"2050 Edwards Dr, Fort Myers, FL 33901, USA",Fort Myers,FL,33901,26.6444409,-81.87260810000001,retail store,establishment|point_of_interest|shopping_mall,0,0,,no_website|no_reviews|no_rating,,2026-01-19T19:01:05.379086,2026-01-19T19:01:05.379086
3d69ed7116ef,google_places,Plaza 41,,,,,,,,,"13161 N Cleveland Ave, North Fort Myers, FL 33903, USA",North Fort Myers,FL,33903,26.6597793,-81.884596,retail store,establishment|point_of_interest|shopping_mall,4.7,331,,no_website,,2026-01-19T19:01:07.401700,2026-01-19T19:01:07.401700
046e225a637d,google_places,South Trail Shopping Center,,,,,,,,,"Cleveland Ave, Fort Myers, FL 33901, USA",Fort Myers,FL,33901,26.6176211,-81.8718931,retail store,establishment|point_of_interest|shopping_mall,4.2,677,,no_website,,2026-01-19T19:01:11.567051,2026-01-19T19:01:11.567051
9a94103b89b2,google_places,Columbus Square Shopping Center,,,(239) 285-1183,,,,,,"3501 Fowler St, Fort Myers, FL 33901, USA",Fort Myers,FL,33901,26.6127665,-81.8612011,retail store,establishment|point_of_interest|shopping_mall,4.2,217,,no_website,,2026-01-19T19:01:13.564399,2026-01-19T19:01:13.564399
8d64de04b686,google_places,Promo Code Lawn,,,,,,,,,"3802 Kelly St, Fort Myers, FL 33901, USA",Fort Myers,FL,33901,26.6068069,-81.8737994,retail store,establishment|point_of_interest|shopping_mall,0,0,,no_website|no_reviews|no_rating,,2026-01-19T19:01:15.563461,2026-01-19T19:01:15.563461
39e6568b58b8,google_places,"Tamiami Trail, Fort Myers",,,,,,,,,"Winkler Ave, Fort Myers, FL 33901, USA",Fort Myers,FL,33901,26.6045214,-81.8715569,retail store,establishment|point_of_interest|shopping_mall,5,2,,no_website|few_reviews,,2026-01-19T19:01:17.570004,2026-01-19T19:01:17.570004
87feaecaa2f7,google_places,Edison Park Shopping Center,,,,,,,,,"2215 Winkler Ave, Fort Myers, FL 33901, USA",Fort Myers,FL,33901,26.6048089,-81.86705049999999,retail store,establishment|food|point_of_interest|shopping_mall|store,4.3,560,,no_website,,2026-01-19T19:01:19.653221,2026-01-19T19:01:19.653221
d1a1814add18,google_places,Shoe Repair & More by John B Morreale Sr,,,(239) 896-0573,,,,,,"4135 Dr. Martin Luther King Jr. Blvd. ROW YELLOW. BOOTH 6, FLEAMASTERS FLEAMARKET, Fort Myers, FL 33916, USA",Fort Myers,FL,33916,26.6434405,-81.8295136,retail store,establishment|health|point_of_interest|shoe_store|shopping_mall|store,4.7,22,,no_website,,2026-01-19T19:01:21.608139,2026-01-19T19:01:21.608139
25e4537ad726,google_places,Sunglass Hut,,,(239) 936-6291,https://stores.sunglasshut.com/us/fl/fort-myers/4125-cleveland-ave-2185?cid=YEXT_2185&y_source=1_MTE0MzkzNC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,,,,"4125 Cleveland Ave Spc 1906, Fort Myers, FL 33901, USA",Fort Myers,FL,33901,26.6021841,-81.86980199999999,retail store,establishment|point_of_interest|shopping_mall|store,4.4,84,$$$,,,2026-01-19T19:01:23.686364,2026-01-19T19:01:23.686364
ead448338a39,google_places,Palm Pointe,,,,,,,,,"Fort Myers, FL 33901, USA",Fort Myers,FL,33901,26.6040693,-81.85564300000001,retail store,establishment|point_of_interest|shopping_mall,3.7,3,,no_website|few_reviews,,2026-01-19T19:01:25.617703,2026-01-19T19:01:25.617703
7144b17872b9,google_places,Parkway Center,,,,,,,,,"3940 Metro Pkwy, Fort Myers, FL 33916, USA",Fort Myers,FL,33916,26.6055655,-81.8516676,retail store,establishment|point_of_interest|shopping_mall,4.5,184,,no_website,,2026-01-19T19:01:27.602216,2026-01-19T19:01:27.602216
5a2653801da1,google_places,Botanica Tarot c,,,(239) 785-4322,,,,,,"710 Pondella Rd suite 6 7, North Fort Myers, FL 33903, USA",North Fort Myers,FL,33903,26.6676239,-81.90597729999999,retail store,establishment|food|point_of_interest|shopping_mall|store,4.4,23,,no_website,,2026-01-19T19:01:29.619307,2026-01-19T19:01:29.619307
17afa499901a,google_places,Colonial Plaza Partners Annex,,,(239) 936-7289,,,,,,"4329 Cleveland Ave, Fort Myers, FL 33901, USA",Fort Myers,FL,33901,26.5989281,-81.8710323,retail store,church|establishment|place_of_worship|point_of_interest|shopping_mall,4.3,169,,no_website,,2026-01-19T19:01:31.635933,2026-01-19T19:01:31.635933
c6a8af630a03,google_places,Edison Square Shopping Center,,,,http://edison-center.poi.place/,,,,,"4350 Fowler St, Fort Myers, FL 33901, USA",Fort Myers,FL,33901,26.5995819,-81.8623501,retail store,establishment|point_of_interest|shopping_mall,4.2,1026,,,,2026-01-19T19:01:33.654178,2026-01-19T19:01:33.654178
44d28c403e2a,"google_places,google_places",Cano's variedades,,,(239) 443-8972,,,,,,"3923 Palm Beach Blvd, Fort Myers, FL 33916, USA",Fort Myers,FL,33916,26.6649619,-81.8335158,retail store,establishment|shopping_mall|point_of_interest,4.6,11,,no_website,,2026-01-19T19:01:35.638360,2026-01-20T09:28:54.360968
616a5f661346,google_places,Lochmoor Plaza,,,,http://lochmoor-plaza.edan.io/,,,,,"4150 Hancock Bridge Pkwy, North Fort Myers, FL 33903, USA",North Fort Myers,FL,33903,26.6521462,-81.91839550000002,retail store,establishment|point_of_interest|shopping_mall,4.2,575,,,,2026-01-19T19:01:37.693330,2026-01-19T19:01:37.693330
0044b8f0890a,google_places,North Fort Myers Plaza,,,,,,,,,"50 Pine Island Rd Ste 5, North Fort Myers, FL 33903, USA",North Fort Myers,FL,33903,26.6834848,-81.8853926,retail store,establishment|point_of_interest|shopping_mall,3,1,,no_website|few_reviews|low_rating,,2026-01-19T19:01:39.616409,2026-01-19T19:01:39.616409
e5af327eeb44,google_places,Walmart plaza,,,(863) 326-8188,,,,,,"525 Pine Island Rd, North Fort Myers, FL 33903, USA",North Fort Myers,FL,33903,26.6804837,-81.8961356,retail store,establishment|point_of_interest|shopping_mall,5,1,,no_website|few_reviews,,2026-01-19T19:01:41.636200,2026-01-19T19:01:41.636200
d66debfd9f70,google_places,Colonial Crossings,,,,,,,,,"4600 Summerlin Rd, Fort Myers, FL 33919, USA",Fort Myers,FL,33919,26.5954602,-81.8841569,retail store,establishment|point_of_interest|shopping_mall,4.4,628,,no_website,,2026-01-19T19:01:43.662520,2026-01-19T19:01:43.662520
15a6a457ae20,google_places,Eastgate Shopping Center,,,,,,,,,"Pondella Rd, North Fort Myers, FL 33903, USA",North Fort Myers,FL,33903,26.6678311,-81.9188662,retail store,establishment|point_of_interest|shopping_mall,4,2,,no_website|few_reviews,,2026-01-19T19:01:45.640842,2026-01-19T19:01:45.640842
d235b5668fdf,"google_places,google_places",Merchants Crossing,,,,,,,,,"15201 N Cleveland Ave, North Fort Myers, FL 33903, USA",North Fort Myers,FL,33903,26.6845889,-81.9030933,retail store,establishment|shopping_mall|point_of_interest,4.5,135,,no_website,,2026-01-19T19:01:47.620345,2026-01-20T10:25:12.547734
7b8d7f50776c,"google_places,google_places,google_places",Big Dick's,,,,https://bigdickssaltyseaman.com/,,,,,"318 Old San Carlos Blvd, Fort Myers Beach, FL 33931, USA",Fort Myers Beach,FL,33931,26.4549,-81.9551421,gift shop,store|establishment|point_of_interest,4.6,32,,,,2026-01-19T19:01:51.695712,2026-01-20T09:39:41.489287
c88093b01706,"google_places,google_places,google_places",Shipwreck Treasures,,,(239) 765-1561,,,,,,"237 Old San Carlos Blvd, Fort Myers Beach, FL 33931, USA",Fort Myers Beach,FL,33931,26.4548807,-81.9555158,gift shop,store|establishment|point_of_interest,4.4,188,,no_website,,2026-01-19T19:01:53.649652,2026-01-20T09:38:49.662247
52c15c07b082,"google_places,google_places,google_places,google_places,google_places,google_places,google_places,google_places,google_places,google_places,google_places",Tropics & Paradise - Clothing & Souvenirs,,,(239) 540-0460,,,,,,"5781 Cape Harbour Dr #102, Cape Coral, FL 33914, USA",Cape Coral,FL,33914,26.5448108,-82.00866540000001,gift shop,store|establishment|point_of_interest|clothing_store,4.4,86,,no_website,,2026-01-19T19:01:55.651469,2026-01-20T10:54:01.386802
6e08254f9abe,"google_places,google_places,google_places,google_places,google_places,google_places,google_places,google_places,google_places,google_places,google_places",Sporty Seahorse Shop,,,(239) 558-4874,,,,,,"362 Periwinkle Way # 7, Sanibel, FL 33957, USA",Sanibel,FL,33957,26.4509957,-82.0235056,gift shop,food|restaurant|establishment|jewelry_store|clothing_store|store|point_of_interest,4.3,31,,no_website,,2026-01-19T19:01:57.636217,2026-01-20T10:42:08.346000
b15b2b8d14bf,"google_places,google_places",Sun Of A Beach Gift Shop,,,(239) 770-6642,,,,,,"405 Old San Carlos Blvd Suite G103, Fort Myers Beach, FL 33931, USA",Fort Myers Beach,FL,33931,26.4555619,-81.9552782,gift shop,store|establishment|point_of_interest,5,2,,few_reviews|no_website,,2026-01-19T19:01:59.642510,2026-01-19T21:42:05.032662
edb8c609f7cb,"google_places,google_places,google_places,google_places,google_places,google_places",Dollar General,,,(941) 621-5222,https://www.dollargeneral.com/store-directory/fl/fort-myers/12137,,,,,"18911 S Tamiami Trl #14, Fort Myers, FL 33908, USA",Fort Myers,FL,33908,26.4648285,-81.8300357,gift shop,food|health|convenience_store|establishment|grocery_or_supermarket|store|drugstore|point_of_interest,3.8,179,$,,,2026-01-19T19:02:01.703752,2026-01-20T10:53:35.735258
320abff37531,"google_places,google_places,google_places",Koreahan Ranger Station and Gift Shop,,,,,,,,,"Estero, FL 33928, USA",Estero,FL,33928,26.4326809,-81.81544199999999,gift shop,store|establishment|point_of_interest,5,1,,few_reviews|no_website,,2026-01-19T19:02:03.645523,2026-01-20T09:39:07.759757
e53ac7d2c85a,google_places,ABC Fine Wine & Spirits,,,(239) 458-9204,https://www.abcfws.com/,,,,,"2220 Del Prado Blvd S, Cape Coral, FL 33990, USA",Cape Coral,FL,33990,26.6102946,-81.941898,gift shop,establishment|food|liquor_store|point_of_interest|store,4.6,1340,$$,,,2026-01-19T19:02:07.696703,2026-01-19T19:02:07.696703
2cfe1cfdfc84,"google_places,google_places,google_places,google_places",Dollar General,,,(239) 205-8626,https://www.dollargeneral.com/store-directory/fl/cape-coral/18923,,,,,"715 Cape Coral Pkwy E, Cape Coral, FL 33904, USA",Cape Coral,FL,33904,26.5630422,-81.959171,gift shop,food|health|convenience_store|establishment|grocery_or_supermarket|store|drugstore|point_of_interest,4.1,164,$,,,2026-01-19T19:02:09.677514,2026-01-20T08:40:16.587063
6eeb00a3f8f8,google_places,Lotus Vape & Smoke Shop - FortMyers,,,(239) 208-2951,http://www.lotussmoke.com/,,,,,"12995 S Cleveland Ave #138, Fort Myers, FL 33907, USA",Fort Myers,FL,33907,26.553412,-81.8711057,gift shop,clothing_store|establishment|point_of_interest|store,4.6,463,,,,2026-01-19T19:02:11.698793,2026-01-19T19:02:11.698793
04d645ae67c2,google_places,ABC Fine Wine & Spirits,,,(239) 936-1526,https://www.abcfws.com/,,,,,"14725 S Tamiami Trl, Fort Myers, FL 33912, USA",Fort Myers,FL,33912,26.5286511,-81.87031309999999,gift shop,establishment|food|liquor_store|point_of_interest|store,4.6,707,$$,,,2026-01-19T19:02:13.690931,2026-01-19T19:02:13.690931
114bc5ba9344,"google_places,google_places,google_places,google_places,google_places,google_places,google_places,google_places",Tender Moments Fort Myers South 41,,,(239) 939-9000,http://capetendermoments.com/,,,,,"14360 S Tamiami Trl, Fort Myers, FL 33912, USA",Fort Myers,FL,33912,26.5332709,-81.8720752,gift shop,shoe_store|establishment|clothing_store|store|point_of_interest,4.4,48,,,,2026-01-19T19:02:17.720261,2026-01-20T10:55:27.908550
3474b796039c,"google_places,google_places,google_places",Dollar General,,,(727) 306-1109,https://www.dollargeneral.com/store-directory/fl/fort-myers/12574,,,,,"3995 Fowler St, Fort Myers, FL 33901, USA",Fort Myers,FL,33901,26.6048511,-81.86122449999999,gift shop,food|health|establishment|convenience_store|grocery_or_supermarket|store|drugstore|point_of_interest,3.9,760,$,,,2026-01-19T19:02:19.692702,2026-01-20T09:40:08.354831
f456f4d28315,"google_places,google_places,google_places",Five Below,,,(239) 772-3122,https://locations.fivebelow.com/fl/cape-coral/1837-ne-pine-island-rd?utm_source=gmb&utm_medium=yext&y_source=1_MTM1Mzg2ODItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,"1837 NE Pine Island Rd, Cape Coral, FL 33909, USA",Cape Coral,FL,33909,26.6724713,-81.9347494,gift shop,food|store|establishment|point_of_interest,4.4,727,$,,,2026-01-19T19:02:21.705694,2026-01-20T10:52:20.746226
ad6543b50607,"google_places,google_places",Dollar General,,,(813) 537-3285,https://www.dollargeneral.com/store-directory/fl/lehigh-acres/1419,,,,,"25 Homestead Rd N #21, Lehigh Acres, FL 33936, USA",Lehigh Acres,FL,33936,26.6008575,-81.6439747,gift shop,food|establishment|convenience_store|health|grocery_or_supermarket|store|drugstore|point_of_interest,3.9,284,$,,,2026-01-19T19:02:23.713897,2026-01-20T09:40:10.388410
bda689dad164,google_places,Dollar General,,,(941) 888-0853,https://www.dollargeneral.com/store-directory/fl/cape-coral/12316,,,,,"1523 Tropicana Parkway W, Cape Coral, FL 33993, USA",Cape Coral,FL,33993,26.6675879,-82.00655929999999,gift shop,convenience_store|drugstore|establishment|food|grocery_or_supermarket|health|point_of_interest|store,4.1,427,$,,,2026-01-19T19:02:25.847956,2026-01-19T19:02:25.847956
